INT	INT	INT	INT	INT	FLOAT	FLOAT	INT	INT	FLOAT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	STRING
264	40	0	1	9	1	1	1	1	1	600000	50	0		0	0	0	96	97	98	100	200	300	400		30302554	1	-1	100	100		30302555	1	-1	100	100		30302556	1	-1	100	100		30302557	1	-1	100	100		30302558	1	-1	100	100		30302559	1	-1	100	100		30302560	1	-1	100	100		30302561	1	-1	100	100		30302562	1	-1	100	100		30302579	1	-1	100	100	#G	30302588	1	-1	100	100	#G	30302597	1	-1	100	100	#G	30302606	1	-1	100	100	#G																																																																																																																																																																																																																														
265	40	0	1	9	1	1	1	1	1	600000	50	0		0	0	0	96	97	98	100	200	300	400		30302563	1	-1	100	100		30302564	1	-1	100	100		30302565	1	-1	100	100		30302566	1	-1	100	100		30302567	1	-1	100	100		30302568	1	-1	100	100		30302569	1	-1	100	100		30302570	1	-1	100	100		30302571	1	-1	100	100	#G	30302580	1	-1	100	100	#G	30302589	1	-1	100	100	#G	30302598	1	-1	100	100	#G	30302607	1	-1	100	100	#G																																																																																																																																																																																																																														
268	40	0	1	9	1	1	1	1	1	100000	50	0		1	0	0	96	97	98	100	200	300	400	500	30005021	1	-1	200000	100		30005022	1	-1	200000	100		30005023	1	-1	200000	100		30005024	1	-1	200000	100		30005029	1	-1	200000	100		30005030	1	-1	200000	100		30005031	1	-1	200000	100		30005032	1	-1	200000	100		30201001	1	-1	200000	100		30201002	1	-1	200000	100		30201003	1	-1	200000	100		30202004	1	-1	200000	100		30202005	1	-1	200000	100		30202010	1	-1	200000	100		30202011	1	-1	200000	100		30202022	1	-1	200000	100		30202023	1	-1	200000	100		30202046	1	-1	200000	100		30202047	1	-1	200000	100		30202070	1	-1	200000	100		30202071	1	-1	200000	100		30203001	1	-1	200000	100		30203002	1	-1	200000	100		30203022	1	-1	200000	100		30203023	1	-1	200000	100		30203034	1	-1	200000	100		30203035	1	-1	200000	100		30203045	1	-1	200000	100		30203046	1	-1	200000	100		0	1	-1	200000	100																																																																																																																									
269	40	0	1	9	1	1	1	1	1	100000	50	0		1	0	0	96	97	98	100	200	300	400	500	30102001	1	-1	200000	100		30102002	1	-1	200000	100		30102003	1	-1	200000	100		30102004	1	-1	200000	100		30102005	1	-1	200000	100		30102011	1	-1	200000	100		30102012	1	-1	200000	100		30102013	1	-1	200000	100		30102014	1	-1	200000	100		30102015	1	-1	200000	100		30103002	1	-1	200000	100		30103003	1	-1	200000	100		30103004	1	-1	200000	100		30103005	1	-1	200000	100		30103010	1	-1	200000	100		30103011	1	-1	200000	100		30103012	1	-1	200000	100		30103013	1	-1	200000	100		0	1	-1	200000	100																																																																																																																																																																																											
270	40	120	1	9	1	1	5	0	1	100000	50	0		0	0	0	96	97	98	100	200	300	400	#G	38000187	1	-1	120	100	#G	31001468	1	-1	80	100	#G	31001466	1	-1	120	100	#G	30008630	1	-1	824	100	#G	30008620	1	-1	824	100	#G	30008610	1	-1	824	100	#G	30008600	1	-1	824	100	#G	30008590	1	-1	824	100	#G	30008580	1	-1	824	100	#G	30008570	1	-1	824	100	#G	30008560	1	-1	824	100	#G	30008550	1	-1	824	100	#G	30008540	1	-1	824	100	#G	30008530	1	-1	824	100	#G	30008520	1	-1	824	100	#G	30008510	1	-1	824	100	#G	30008500	1	-1	824	100	#G	30008490	1	-1	824	100	#G	30008480	1	-1	824	100	#G	30008470	1	-1	824	100	#G	30008460	1	-1	824	100	#G	30008450	1	-1	824	100	#G	30008440	1	-1	824	100	#G	30008430	1	-1	824	100	#G	30008420	1	-1	824	100	#G	31001111	1	-1	188	100	#G	31001121	1	-1	188	100	#G	31001131	1	-1	188	100	#G	31001141	1	-1	188	100	#G	31001151	1	-1	188	100	#G	31001161	1	-1	188	100	#G	31001211	1	-1	188	100	#G	31001221	1	-1	188	100	#G	31001231	1	-1	188	100	#G	31001241	1	-1	188	100	#G	31001251	1	-1	188	100	#G	31001261	1	-1	188	100	#G	31001311	1	-1	188	100	#G	31001321	1	-1	188	100	#G	31001331	1	-1	188	100	#G	31001341	1	-1	188	100	#G	31001351	1	-1	188	100	#G	31001361	1	-1	188	100	#G	31001411	1	-1	188	100	#G	31001421	1	-1	188	100	#G	31001431	1	-1	188	100	#G	31001441	1	-1	188	100	#G	31001451	1	-1	188	100	#G	31001461	1	-1	188	100	#G						
271	40	0	1	9	1	1	1	1	1	100000	50	0		1	0	0	96	97	98	100	200	300	400	#G	30307600	1	-1	200000	100	#G	30307612	1	-1	200000	100	#G	30307606	1	-1	200000	100	#G	30307603	1	-1	200000	100	#G	30307613	1	-1	200000	100	#G	30307601	1	-1	200000	100	#G	30307609	1	-1	200000	100	#G	30307607	1	-1	200000	100	#G	30307614	1	-1	200000	100	#G	30307604	1	-1	200000	100	#G	30307610	1	-1	200000	100	#G	30307608	1	-1	200000	100	#G	30307611	1	-1	200000	100	#G	30307605	1	-1	200000	100	#G	30307602	1	-1	200000	100	#G	30307615	1	-1	200000	100	#G	30307616	1	-1	200000	100	#G																																																																																																																																																																																																						
272	40	120	1	9	1	1	8	1	1	1800000	50	0		0	1	0	96	97	98	100	200	300	400	500	10141214	1	-1	100	100	#G	10141215	1	-1	1000	100	#G																																																																																																																																																																																																																																																																																																
273	40	0	1	9	1	1	1	1	1	100000	50	0		1	0	0	96	97	98	100	200	300	400	#G	30307500	1	-1	200000	100	#G	30307512	1	-1	200000	100	#G	30307506	1	-1	200000	100	#G	30307503	1	-1	200000	100	#G	30307513	1	-1	200000	100	#G	30307501	1	-1	200000	100	#G	30307509	1	-1	200000	100	#G	30307507	1	-1	200000	100	#G	30307514	1	-1	200000	100	#G	30307504	1	-1	200000	100	#G	30307510	1	-1	200000	100	#G	30307515	1	-1	200000	100	#G	30307508	1	-1	200000	100	#G	30307511	1	-1	200000	100	#G	30307505	1	-1	200000	100	#G	30307502	1	-1	200000	100	#G																																																																																																																																																																																																												
274	40	120	1	9	1	1	8	1	1	1800000	50	0		0	1	0	96	97	98	100	200	300	400	500	10141195	1	-1	100	100	#G	10141194	1	-1	1000	100	#G																																																																																																																																																																																																																																																																																																
275	40	0	1	9	1	1	1	0	1	100000	50	0		0	0	0	96	97	98	100	200	300	400	500	30307300	1	-1	100	100	#G	30307301	1	-1	1000	100	#G	30307302	1	-1	1000	100	#G	30307303	-1	-1	100	100	#G	30307304	-1	-1	100	100	#G	30307305	-1	-1	100	100	#G	30307306	-1	-1	100	100	#G	30307307	-1	-1	100	100	#G	30307308	-1	-1	100	100	#G	30307309	-1	-1	100	100	#G	30307310	-1	-1	100	100	#G	30307311	-1	-1	100	100	#G	30307312	-1	-1	100	100	#G	30307313	-1	-1	100	100	#G	30307314	-1	-1	100	100	#G	30307315	-1	-1	100	100	#G	30307316	-1	-1	100	100	#G	30307317	-1	-1	100	100	#G																																																																																																																																																																																																
276	40	120	1	9	1	1	8	1	1	1800000	50	0		0	1	0	96	97	98	100	200	300	400	500	10141150	1	-1	100	100	#G	10141151	1	-1	1000	100	#G																																																																																																																																																																																																																																																																																																
277	40	0	1	9	1	1	1	1	1	100000	50	0		1	0	0	96	97	98	100	200	300	400	#G	30307400	1	-1	200000	100	#G	30307401	1	-1	200000	100	#G	30307402	1	-1	200000	100	#G	30307403	1	-1	200000	100	#G	30307404	1	-1	200000	100	#G	30307405	1	-1	200000	100	#G	30307406	1	-1	200000	100	#G	30307407	1	-1	200000	100	#G	30307408	1	-1	200000	100	#G	30307409	1	-1	200000	100	#G	30307410	1	-1	200000	100	#G	30307411	1	-1	200000	100	#G	30307412	1	-1	200000	100	#G	30307413	1	-1	200000	100	#G	30307414	1	-1	200000	100	#G																																																																																																																																																																																																																		
278	40	120	1	9	1	1	8	1	1	1800000	50	0		0	1	0	96	97	98	100	200	300	400	500	10141085	1	-1	100	100	#G	10141084	1	-1	1000	100	#G																																																																																																																																																																																																																																																																																																
279	40	120	1	9	1	1	5	0	1	100000	50	0		0	0	0	96	97	98	100	200	300	400	#G	30503140	1	-1	40	100	#G	10143490	1	-1	1062	100	#G	10143480	1	-1	1062	100	#G	10143470	1	-1	1062	100	#G	10143460	1	-1	1062	100	#G	10143450	1	-1	1062	100	#G	10143440	1	-1	1062	100	#G	10143430	1	-1	1062	100	#G	10143420	1	-1	1062	100	#G	10143410	1	-1	1062	100	#G	10143400	1	-1	1062	100	#G	10143390	1	-1	1062	100	#G	10143500	1	-1	1062	100	#G	10143380	1	-1	1062	100	#G	10143370	1	-1	1062	100	#G	10143360	1	-1	1062	100	#G	10143350	1	-1	1062	100	#G	10143340	1	-1	1062	100	#G	10143330	1	-1	1062	100	#G	10143320	1	-1	1062	100	#G																																																																																																																																																																																				
280	40	120	1	9	1	1	5	0	1	100000	50	0		0	0	0	96	97	98	100	200	300	400	#G	10125036	1	-1	197	100	#G	10124943	1	-1	197	100	#G	10124119	1	-1	197	100	#G	10124074	1	-1	197	100	#G	10124000	1	-1	197	100	#G	10124001	1	-1	197	100	#G	10124002	1	-1	197	100	#G	10124003	1	-1	197	100	#G	10124004	1	-1	197	100	#G	10124005	1	-1	197	100	#G	10124006	1	-1	197	100	#G	10124007	1	-1	197	100	#G	10124008	1	-1	197	100	#G	10125037	1	-1	197	100	#G	10124901	1	-1	197	100	#G	10124075	1	-1	197	100	#G	10124120	1	-1	197	100	#G	10124009	1	-1	197	100	#G	10124010	1	-1	197	100	#G	10124011	1	-1	197	100	#G	10124012	1	-1	197	100	#G	10124013	1	-1	197	100	#G	10124014	1	-1	197	100	#G	10124015	1	-1	197	100	#G	10124016	1	-1	197	100	#G	10124017	1	-1	197	100	#G	10125038	1	-1	233	100	#G	10124902	1	-1	233	100	#G	10124121	1	-1	233	100	#G	10124076	1	-1	233	100	#G	10124053	1	-1	233	100	#G	10124054	1	-1	233	100	#G	10124055	1	-1	233	100	#G	10124056	1	-1	233	100	#G	10124057	1	-1	233	100	#G	10124058	1	-1	233	100	#G	10124059	1	-1	233	100	#G	10124060	1	-1	233	100	#G	10124061	1	-1	233	100	#G																																																																		
281	40	120	1	9	1	1	5	0	1	100000	50	0		0	0	0	96	97	98	100	200	300	400	#G	10125060	1	-1	1800	100	#G	10125059	1	-1	1800	100	#G	10125058	1	-1	1800	100	#G	10125057	1	-1	1800	100	#G	10125056	1	-1	1800	100	#G	10125055	1	-1	1800	100	#G	10125054	1	-1	1800	100	#G	10125053	1	-1	1800	100	#G	10125052	1	-1	1800	100	#G	10125051	1	-1	1800	100	#G	10125050	1	-1	1800	100	#G	10125049	1	-1	1800	100	#G	10125048	1	-1	1800	100	#G	10125039	1	-1	1200	100	#G	10124904	1	-1	1200	100	#G	10124122	1	-1	1200	100	#G	10124097	1	-1	1200	100	#G	10124093	1	-1	1200	100	#G	10124094	1	-1	1200	100	#G	10124095	1	-1	1200	100	#G	10124096	1	-1	1200	100	#G	10124098	1	-1	1200	100	#G	10124099	1	-1	1200	100	#G	10124100	1	-1	1200	100	#G	10124101	1	-1	1200	100	#G	10124102	1	-1	1200	100	#G																																																																																																																																																
282	40	120	1	9	1	1	5	0	1	100000	50	0		0	0	0	96	97	98	100	200	300	400	#G	20307103	1	-1	66	100	#G	20307001	1	-1	66	100	#G	30008020	1	-1	47	100	#G	30008039	1	-1	80	100	#G	38010001	1	-1	600	100	#G	38000430	1	-1	2000	100	#G	38000431	1	-1	2000	100	#G	38000432	1	-1	2000	100	#G	38000433	1	-1	2000	100	#G	38000434	1	-1	2000	100	#G	38000435	1	-1	2000	100	#G	38000436	1	-1	2000	100	#G	38000437	1	-1	2000	100	#G	30503134	1	-1	4	100	#G	30503135	1	-1	20	100	#G	30503136	1	-1	5	100	#G	50431001	1	-1	99	100	#G	50432001	1	-1	99	100	#G	50433001	1	-1	99	100	#G	50431002	1	-1	99	100	#G	50432002	1	-1	99	100	#G	50433002	1	-1	99	100	#G	50431003	1	-1	99	100	#G	50432003	1	-1	99	100	#G	50433003	1	-1	99	100	#G	50431004	1	-1	99	100	#G	50432004	1	-1	99	100	#G	50433004	1	-1	99	100	#G	50431005	1	-1	99	100	#G	50432005	1	-1	99	100	#G	50433005	1	-1	99	100	#G	50431006	1	-1	99	100	#G	50432006	1	-1	99	100	#G	50433006	1	-1	99	100	#G	50431007	1	-1	99	100	#G	50432007	1	-1	99	100	#G	50433007	1	-1	99	100	#G	50431008	1	-1	99	100	#G	50432008	1	-1	99	100	#G	50433008	1	-1	99	100	#G	50431009	1	-1	99	100	#G	50432009	1	-1	99	100	#G	50433009	1	-1	99	100	#G	50431010	1	-1	99	100	#G	50432010	1	-1	99	100	#G	50433010	1	-1	99	100	#G	50431011	1	-1	99	100	#G	50432011	1	-1	99	100	#G	50433011	1	-1	99	100	#G						
283	40	120	1	9	1	1	5	0	1	600000	50	0		0	0	0	96	97	98	100	200	300	400	500	30302400	1	-1	2	100	#G	30302401	1	-1	2	100	#G	30302403	1	-1	2	100	#G	30302402	1	-1	2	100	#G	30302581	1	-1	2	100	#G	30302590	1	-1	2	100	#G	30302599	1	-1	2	100	#G	30302500	1	-1	2	100	#G	30302501	1	-1	2	100	#G	30302502	1	-1	2	100	#G	30302503	1	-1	2	100	#G	30302504	1	-1	2	100	#G	30302505	1	-1	2	100	#G	30302505	1	-1	2	100	#G	30302507	1	-1	2	100	#G	30302508	1	-1	2	100	#G	30302508	1	-1	2	100	#G	30302510	1	-1	2	100	#G	30302511	1	-1	2	100	#G	30302512	1	-1	2	100	#G	30302513	1	-1	2	100	#G	30302514	1	-1	2	100	#G	30302515	1	-1	2	100	#G	30302516	1	-1	2	100	#G	30302517	1	-1	2	100	#G	30302518	1	-1	2	100	#G	30302519	1	-1	2	100	#G	30302520	1	-1	2	100	#G	30302521	1	-1	2	100	#G	30302522	1	-1	2	100	#G	30302523	1	-1	2	100	#G	30302524	1	-1	2	100	#G	30302525	1	-1	2	100	#G	30302526	1	-1	2	100	#G	30302573	1	-1	2	100	#G	30302574	1	-1	2	100	#G	30302575	1	-1	2	100	#G	30302582	1	-1	2	100	#G	30302583	1	-1	2	100	#G	30302584	1	-1	2	100	#G	30302591	1	-1	2	100	#G	30302592	1	-1	2	100	#G	30302593	1	-1	2	100	#G	30302600	1	-1	2	100	#G	30302601	1	-1	2	100	#G	30302602	1	-1	2	100	#G																								
284	40	0	1	8	1	1	5	0	1	600000	50	0		0	0	0	96	97	98	100	200	300	400		10141242	1	-1	1092	100	#G	10141241	1	-1	1092	100	#G	10141240	1	-1	1092	100	#G	10141239	1	-1	1092	100	#G	10141238	1	-1	1092	100	#G	10141237	1	-1	1092	100	#G	10141236	1	-1	1092	100	#G	10141235	1	-1	1092	100	#G	10141234	1	-1	1092	100	#G	10141233	1	-1	1092	100	#G	10141232	1	-1	1092	100	#G	10141231	1	-1	1092	100	#G	10141230	1	-1	1092	100	#G	10141229	1	-1	1092	100	#G	10141228	1	-1	1092	100	#G	10141227	1	-1	1092	100	#G	10141226	1	-1	1092	100	 	10141225	1	-1	1092	100	#G																																																																																																																																																																																																
285	40	120	1	9	1	1	6	1	1	100000	50	0		0	0	0	96	97	98	100	200	300	400	500	30501356	1	-1	5	100		30501167	1	-1	5	100		30501358	1	-1	5	100		30120004	1	-1	33	100		30120005	1	-1	33	100		30120006	1	-1	33	100		30120007	1	-1	33	100		30120001	1	-1	33	100		30120003	1	-1	33	100		30120002	1	-1	33	100		30120016	1	-1	33	100		30120012	1	-1	92	100		30120013	1	-1	92	100		30120014	1	-1	92	100		30120015	1	-1	92	100		30121001	1	-1	15	100		30120008	1	-1	33	100		30120009	1	-1	33	100		30120010	1	-1	33	100		30120011	1	-1	33	100		20310168	1	-1	5	100		20310168	20	-1	98	100		20310173	1	-1	2	100		20310173	10	-1	20	100		38000397	1	-1	20	100																																																																																																																																																							
286	40	120	1	9	1	1	6	1	1	100000	50	0		0	0	0	96	97	98	100	200	300	400	500	50301001	1	-1	70	100		50301002	1	-1	70	100		50302001	1	-1	70	100		50302002	1	-1	70	100		50302003	1	-1	70	100		50302004	1	-1	70	100		50303001	1	-1	70	100		50304002	1	-1	70	100		50311001	1	-1	70	100		50311002	1	-1	70	100		50312001	1	-1	70	100		50312002	1	-1	70	100		50312003	1	-1	70	100		50312004	1	-1	70	100		50313001	1	-1	70	100		50313002	1	-1	70	100		50313003	1	-1	70	100		50313004	1	-1	70	100		50313005	1	-1	70	100		50313006	1	-1	73	100		50314001	1	-1	70	100																																																																																																																																																																															
287	40	120	1	9	1	1	6	1	1	100000	50	0		0	0	0	96	97	98	100	200	300	400	500	30607000	1	-1	20	100		30607001	1	-1	39	100		30503017	1	-1	7	100		30503018	1	-1	9	100		30503019	1	-1	12	100		30606002	1	-1	3	100																																																																																																																																																																																																																																																																									
288	40	120	1	9	1	1	6	1	1	100000	50	0		0	0	0	96	97	98	100	200	300	400	500	30008014	1	-1	30	100		30008002	1	-1	10	100		31000006	1	-1	20	100		31000000	1	-1	30	100		31000002	1	-1	27	100		31000001	1	-1	40	100		31000003	1	-1	33	100		31000004	1	-1	50	100																																																																																																																																																																																																																																																													
289	40	120	1	9	1	1	6	1	1	100000	50	0		0	0	0	96	97	98	100	200	300	400	500	30900010	1	-1	16	100		30900015	1	-1	6	100		30900016	1	-1	66	100		30900026	1	-1	7	100		30900027	1	-1	13	100		30900028	1	-1	20	100		30900029	1	-1	33	100		30900030	1	-1	60	100		30900031	1	-1	100	100		30900032	1	-1	160	100		30900033	1	-1	200	100		30900034	1	-1	240	100		30900036	1	-1	1	100		30900037	1	-1	3	100		30900038	1	-1	7	100		30900039	1	-1	14	100		30900040	1	-1	68	100		30900041	1	-1	335	100		30900042	1	-1	400	100		30900043	1	-1	420	100		30900044	1	-1	540	100																																																																																																																																																																															
290	40	0	1	8	1	1	6	0	1	600000	50	0		0	0	0	96	97	98	100	200	300	400	500	50413006	1	-1	359	100	#G	50401001	1	-1	359	100	#G	50401002	1	-1	359	100	#G	50402005	1	-1	367	100	#G	50402006	1	-1	367	100	#G	50402007	1	-1	367	100	#G	50402008	1	-1	367	100	#G	50403001	1	-1	359	100	#G	50404002	1	-1	359	100	#G	50411001	1	-1	359	100	#G	50411002	1	-1	359	100	#G	50412005	1	-1	367	100	#G	50412006	1	-1	367	100	#G	50412007	1	-1	367	100	#G	50412008	1	-1	367	100	#G	50413001	1	-1	359	100	#G	50413002	1	-1	359	100	#G	50413003	1	-1	359	100	#G	50413004	1	-1	359	100	#G	50413005	1	-1	359	100	#G	50414001	1	-1	359	100	#G	50421001	1	-1	1094	100	#G	50421002	1	-1	1094	100	#G	50421003	1	-1	1094	100	#G	50421004	1	-1	1094	100	#G	50402001	1	-1	359	100	#G	50402002	1	-1	359	100	#G	50402003	1	-1	359	100	#G	50402004	1	-1	359	100	#G	50412001	1	-1	359	100	#G	50412002	1	-1	359	100	#G	50412003	1	-1	359	100	#G	50412004	1	-1	359	100	#G	50421104	1	-1	2238	100	#G	50421204	1	-1	2238	100	#G	50421304	1	-1	2238	100	#G	50421404	1	-1	2238	100	#G																																																																														
291	40	0	1	8	1	1	6	0	1	600000	60	0		0	0	0	96	97	98	100	200	300	400	500	50613006	1	-1	7476	100	#G	50601001	1	-1	7476	100	#G	50601002	1	-1	7476	100	#G	50602005	1	-1	7476	100	#G	50602006	1	-1	7476	100	#G	50602007	1	-1	7476	100	#G	50602008	1	-1	7476	100	#G	50603001	1	-1	7476	100	#G	50604002	1	-1	7476	100	#G	50611001	1	-1	7476	100	#G	50611002	1	-1	7476	100	#G	50612005	1	-1	7476	100	#G	50612006	1	-1	7476	100	#G	50612007	1	-1	7476	100	#G	50612008	1	-1	7476	100	#G	50613001	1	-1	7476	100	#G	50613002	1	-1	7476	100	#G	50613003	1	-1	7476	100	#G	50613004	1	-1	7476	100	#G	50613005	1	-1	7476	100	#G	50614001	1	-1	7476	100	#G	50621001	1	-1	22461	100	#G	50621002	1	-1	22461	100	#G	50621003	1	-1	22461	100	#G	50621004	1	-1	22461	100	#G	50602001	1	-1	7476	100	#G	50602002	1	-1	7476	100	#G	50602003	1	-1	7476	100	#G	50602004	1	-1	7476	100	#G	50612001	1	-1	7476	100	#G	50612002	1	-1	7476	100	#G	50612003	1	-1	7476	100	#G	50612004	1	-1	7476	100	#G	50621106	1	-1	50422	100	#G	50621206	1	-1	50422	100	#G	50621306	1	-1	50422	100	#G	50621406	1	-1	50422	100	#G																																																																														
292	40	0	1	8	1	1	6	0	1	600000	50	0		0	0	0	96	97	98	100	200	300	400		50713006	1	-1	34213	100	#G	50701001	1	-1	34213	100	#G	50701002	1	-1	34213	100	#G	50702005	1	-1	34213	100	#G	50702006	1	-1	34213	100	#G	50702007	1	-1	34213	100	#G	50702008	1	-1	34213	100	#G	50703001	1	-1	34213	100	#G	50704002	1	-1	34213	100	#G	50711001	1	-1	34213	100	#G	50711002	1	-1	34213	100	#G	50712005	1	-1	34213	100	#G	50712006	1	-1	34213	100	#G	50712007	1	-1	34213	100	#G	50712008	1	-1	34213	100	#G	50713001	1	-1	34213	100	#G	50713002	1	-1	34213	100	#G	50713003	1	-1	34213	100	#G	50713004	1	-1	34213	100	#G	50713005	1	-1	34213	100	#G	50714001	1	-1	34213	100	#G	50721001	1	-1	102461	100	#G	50721002	1	-1	102461	100	#G	50721003	1	-1	102461	100	#G	50721004	1	-1	102461	100	#G	50702001	1	-1	34213	100	#G	50702002	1	-1	34213	100	#G	50702003	1	-1	34213	100	#G	50702004	1	-1	34213	100	#G	50712001	1	-1	34213	100	#G	50712002	1	-1	34213	100	#G	50712003	1	-1	34213	100	#G	50712004	1	-1	34213	100	#G	50721107	1	-1	222461	100	#G	50721207	1	-1	222461	100	#G	50721307	1	-1	222461	100	#G	50721407	1	-1	222461	100	#G																																																																														
